name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,state,url,main_category
Chao's Food,"Chao's Food, 250 W Fairview Ave #2943, San Gabriel, CA 91776",34.0895884,-118.1032125,Bakery,4.1,14,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dacf010a5d31:0x67f35c4f18d48833?authuser=-1&hl=en&gl=us,Bakery
Final Touch Bakery,"Final Touch Bakery, 15056 Weststate St, Westminster, CA 92683",33.7440164,-117.9691964,Bakery,4.5,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd27b50d43b4a1:0xd11d03459049e6eb?authuser=-1&hl=en&gl=us,Bakery
Acevedo's Postreria Gourmet,"Acevedo's Postreria Gourmet, 1134 E Champlain Dr #106, Fresno, CA 93720",36.8723393,-119.7627199,Bakery,4.3,25,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8094432fb6878d05:0x7e205f25389a654e?authuser=-1&hl=en&gl=us,Bakery
7-Eleven - Closed,"7-Eleven - Closed, 9475 Warner Ave, Fountain Valley, CA 92708",33.7165131,-117.9636616,"Convenience store, Bakery, Beer store, Candy store, Coffee shop, Food products supplier, Gas station, Snack bar, Tobacco shop, Wine store",4.4,8,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2704d1c14895:0xadfa3f6ad23bc83a?authuser=-1&hl=en&gl=us,Convenience store
Tamales Champurrado Pasteleria La Mexicana,"Tamales Champurrado Pasteleria La Mexicana, La Puente, CA 91744",34.0141158,-117.9230959,Bakery,4.5,2,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32a07df2bbd2f:0x7851f83aaad148a9?authuser=-1&hl=en&gl=us,Bakery
Feel Good Desserts,"Feel Good Desserts, 2355 Tapo St #12, Simi Valley, CA 93063",34.2779832,-118.7105405,"Bakery, Health food restaurant, Vegan restaurant, Wedding bakery, Wholesale bakery",4.7,13,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e829ad3791a823:0xc35c95bdc6b400ef?authuser=-1&hl=en&gl=us,Bakery
Zenith Food Mart (Afghan - Mediterranean Halal),"Zenith Food Mart (Afghan - Mediterranean Halal), 4530 Clayton Rd Suite B, Concord, CA 94521",37.9623798,-121.9871747,"Grocery store, Bakery, Butcher shop, Pizza restaurant",4.8,47,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80855e18b58b1f5f:0x6f3dda8558b90487?authuser=-1&hl=en&gl=us,Grocery store
La Mejor Bakery,"La Mejor Bakery, 11142 Burbank Blvd, North Hollywood, CA 91601",34.171831399999995,-118.3736344,Bakery,5.0,4,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c295cb794d9c23:0xcbab35d1c9d8b33e?authuser=-1&hl=en&gl=us,Bakery
Bread Project,"Bread Project, 1615 University Ave, Berkeley, CA 94703",37.8709701,-122.2794507,"Training centre, Bakery",4.5,8,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857e3f9b663d17:0x5fafb11bcb994bb0?authuser=-1&hl=en&gl=us,Training centre
La Boulange de Sunset,"La Boulange de Sunset, 1266 9th Ave, San Francisco, CA 94122",37.7646446,-122.4661414,"Restaurant, Bakery, Cafe, Coffee shop",4.1,15,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085875c5429b6b3:0x4a243fc3c0cfde78?authuser=-1&hl=en&gl=us,Restaurant
Sweet Dreams Cakes & Flowers,"Sweet Dreams Cakes & Flowers, 40114 CA-49 suite A, Oakhurst, CA 93644",37.3343728,-119.661672,"Wedding bakery, Cake shop, Florist",4.8,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80942782af1bf77d:0x6c755c93967dd24c?authuser=-1&hl=en&gl=us,Wedding bakery
Papparich,"Papparich, 100 W Green St, Pasadena, CA 91105",34.1443855,-118.1525163,"Cafe, Bakery",4.3,6,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c370d89e633f:0xf3e88bf5cc1731a0?authuser=-1&hl=en&gl=us,Cafe
A Dash of Ganache,"A Dash of Ganache, 1402 Hull Ln, Altadena, CA 91001",34.1876136,-118.1217734,Wedding bakery,5.0,2,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c2d0fa0ec8eb:0x6061fb75d843e4ba?authuser=-1&hl=en&gl=us,Wedding bakery
Bani Bakery,"Bani Bakery, 3710, e, Westminster Ave, Santa Ana, CA 92703",33.7591658,-117.9198223,Bakery,4.7,33,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd80b68bcd7c1:0x595e516c978318ea?authuser=-1&hl=en&gl=us,Bakery
Denis’s Bakery,"Denis’s Bakery, 2665 Market St # D, San Diego, CA 92102",32.7113291,-117.1365843,Bakery,4.7,3,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9537aea22b451:0x69fbc8505a49a69d?authuser=-1&hl=en&gl=us,Bakery
Tulumba Mama,"Tulumba Mama, 1128 E Broadway, Glendale, CA 91205",34.145609799999995,-118.2404314,Bakery,4.7,28,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c0e54e539ab9:0x3cc927f33b231cc4?authuser=-1&hl=en&gl=us,Bakery
Pelican Bread,"Pelican Bread, 40 Port Rd, Point Arena, CA 95468",38.9088906,-123.6933987,Bakery,5.0,5,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8081198c476d433b:0x72dc15b6717d177a?authuser=-1&hl=en&gl=us,Bakery
Sweet Passions Bakery,"Sweet Passions Bakery, 1512 Alum Rock Ave, San Jose, CA 95116",37.350273,-121.860332,Bakery,3.5,36,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcce0e0dd5877:0xfe0d02c20aa9742?authuser=-1&hl=en&gl=us,Bakery
Pâte á Choux,"Pâte á Choux, 1150 El Camino Real #205, San Bruno, CA 94066",37.6371875,-122.4174306,Bakery,4.8,8,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f793a685cbd67:0x314d5a87bb9a15a3?authuser=-1&hl=en&gl=us,Bakery
San Dimas Cake & Ice Cream,"San Dimas Cake & Ice Cream, 156 W Bonita Ave, San Dimas, CA 91773",34.1064384,-117.8088457,Bakery,4.4,18,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32f3d9eb03e4f:0x5c7f5a687adb0f41?authuser=-1&hl=en&gl=us,Bakery
Shadi's Sweets Studio,"Shadi's Sweets Studio, B, Laguna Niguel, CA 92677",33.5647774,-117.7028433,Bakery,5.0,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcef03de6f4359:0x41660e7e1219de3e?authuser=-1&hl=en&gl=us,Bakery
Danilo’s Bakery La casa de las conchitas,"Danilo’s Bakery La casa de las conchitas, 2739 Diamond St, Rosamond, CA 93560",34.860674,-118.1645178,Bakery,4.8,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c247b2e9b81a55:0xe46a8cb473f18a70?authuser=-1&hl=en&gl=us,Bakery
Baked Vegan Sweets,"Baked Vegan Sweets, 718 Orange Ave, Long Beach, CA 90813",33.7757783,-118.176206,Bakery,5.0,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd313a97e2c32b:0x1380e0460f246f75?authuser=-1&hl=en&gl=us,Bakery
DELICIAS DEL HORNO BAKERY,"DELICIAS DEL HORNO BAKERY, 3969 Chicago Ave, Riverside, CA 92507",33.9743604,-117.3494249,Bakery,4.8,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcafe86357e151:0x1ae28868fc67194a?authuser=-1&hl=en&gl=us,Bakery
SusieCakes,"SusieCakes, 23653 Calabasas Rd, Calabasas, CA 91302",34.1568602,-118.6429457,"Bakery, Cake shop",3.9,18,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29e695bd3082f:0x9cc886de593a526c?authuser=-1&hl=en&gl=us,Bakery
La Michoacana,"La Michoacana, 14354 Olive St # 9, Baldwin Park, CA 91706",34.0988781,-117.9614598,Bakery,4.2,18,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d8288a75d05b:0x3bdf3f10c7f3445?authuser=-1&hl=en&gl=us,Bakery
Auntie Anne's,"Auntie Anne's, 3382 Murphy Canyon Road Stonecrest Plaza, San Diego, CA 92123",32.8053355,-117.1163641,"Pretzel store, Bakery, Cafe, Restaurant",3.5,8,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9558647000001:0x31b7efe2d67f399c?authuser=-1&hl=en&gl=us,Pretzel store
Los Vegas Bakery,"Los Vegas Bakery, 7447 Fallbrook Ave, West Hills, CA 91307",34.205598,-118.623773,Bakery,4.4,5,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29c4d062e428d:0x8b2a04f9d47db015?authuser=-1&hl=en&gl=us,Bakery
Panaderia Lala's,"Panaderia Lala's, 1750 United States, 827 N Ventura Ave, Ventura, CA 93001",34.2910098,-119.2983864,Bakery,4.5,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9ac5f1dbc3bfd:0x1d3d51b1aa98ed09?authuser=-1&hl=en&gl=us,Bakery
"Stirred, Not Shaken Cookies","Stirred, Not Shaken Cookies, 710 Main St, Woodland, CA 95695",38.677266,-121.7714116,Bakery,4.5,16,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8084d1e8667635a1:0x2407b2c4a3559c4?authuser=-1&hl=en&gl=us,Bakery
Bimbo Bakeries USA,"Bimbo Bakeries USA, 4030 Temple City Blvd, Rosemead, CA 91770",34.0821887,-118.0577026,Bakery,4.9,8,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2da7b18393f71:0x1cb638916147d348?authuser=-1&hl=en&gl=us,Bakery
Panaderia Herrera,"Panaderia Herrera, 214 E Colonia Rd, Oxnard, CA 93030",34.2063625,-119.1759869,Bakery,3.8,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e84c2fa5a9e083:0xd489a2fa5120bb12?authuser=-1&hl=en&gl=us,Bakery
Teacake Bake Shop,"Teacake Bake Shop, 119 Corte Madera Town Center, Corte Madera, CA 94925",37.9280344,-122.5174066,Bakery,5.0,1,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80859a8b9a8f2073:0x30d0065b1855eaf9?authuser=-1&hl=en&gl=us,Bakery
King Donut - Hong Kong Express,"King Donut - Hong Kong Express, 2959 Crenshaw Blvd, Los Angeles, CA 90016",34.027833099999995,-118.3353508,Bakery,4.5,8,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8488e1e8497:0xc4078848c282d7d?authuser=-1&hl=en&gl=us,Bakery
Ruben's Bakery,"Ruben's Bakery, 1779 Bullard Ave., Clovis, CA 93611",36.8234489,-119.6825766,Bakery,4.5,6,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945b9d720b1861:0x9f0737feb461ef56?authuser=-1&hl=en&gl=us,Bakery
Panaderia Natalie,"Panaderia Natalie, 935 E Olive Ave, Fresno, CA 93728",36.7578192,-119.7994273,Bakery,4.6,95,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809467521dcec20d:0xa5e4667d16220081?authuser=-1&hl=en&gl=us,Bakery
Sweet Lady Jane Bakery,"Sweet Lady Jane Bakery, 16403 Ventura Blvd c, Encino, CA 91436",34.1575803,-118.4906831,"Bakery, Cake shop, Dessert shop",4.2,87,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c298265d35818b:0xef144005e372f208?authuser=-1&hl=en&gl=us,Bakery
The Brownie Baker,"The Brownie Baker, 4870 W Jacquelyn Ave, Fresno, CA 93722",36.8161163,-119.8819046,Wholesale bakery,3.7,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80946f532ef064a5:0x387be4d4555a3243?authuser=-1&hl=en&gl=us,Wholesale bakery
Unique Bakery,"Unique Bakery, 2623 1/2 Honolulu Ave, Montrose, CA 91020",34.2091789,-118.2360229,"Bakery, Cafe, Cake shop, Pastry shop, Sandwich shop, Tea store",4.8,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ea6943263bcf:0x226d1dcdd3b0c9f5?authuser=-1&hl=en&gl=us,Bakery
La Guadalupana Meat Market,"La Guadalupana Meat Market, 23701 Ave 95, Terra Bella, CA 93270",35.962242,-119.0419234,"Butcher shop, Bakery, Mexican goods store, Mexican restaurant",3.9,24,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eabf81395ec179:0x5c54f0f42f0e9f04?authuser=-1&hl=en&gl=us,Butcher shop
Midnite Bagel,"Midnite Bagel, Ferry Terminal; Tiburon & Vallejo Baylink, Ferry Slip, San Francisco, CA 94111",37.7951635,-122.3934657,Bakery,5.0,5,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808581232a94de59:0xe06b77d8b25142e6?authuser=-1&hl=en&gl=us,Bakery
Panaderia Cachanilla,"Panaderia Cachanilla, 3057 E Tulare Ave, Fresno, CA 93721",36.743849,-119.773542,Bakery,4.3,23,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945e19b6fdd41f:0xaf0b229aecbe1c24?authuser=-1&hl=en&gl=us,Bakery
Jelly Donuts,"Jelly Donuts, 244 Northgate One, San Rafael, CA 94903",38.0079353,-122.5473513,Bakery,4.8,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085978ffd0e2b27:0x3b28ccf168c8ab36?authuser=-1&hl=en&gl=us,Bakery
Helena Wirth Custom Cakes,"Helena Wirth Custom Cakes, 1615 Westwood Boulevard ***by appointment only***, Los Angeles, CA 90024",34.052504,-118.439592,"Cake shop, Cupcake shop, Dessert shop, Gluten-free restaurant, Vegan restaurant, Wedding bakery",4.4,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bb7881f86243:0xea653425b104478d?authuser=-1&hl=en&gl=us,Cake shop
Exotic Cakes,"Exotic Cakes, 14042 Burbank Blvd #500, Sherman Oaks, CA 91401",34.1718872,-118.4391209,"Cake shop, Bakery, Cupcake shop",4.6,36,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b915cff3dfcb:0x4c614350ce633469?authuser=-1&hl=en&gl=us,Cake shop
Chez Nous Restaurant,"Chez Nous Restaurant, 10550 Riverside Dr, Toluca Lake, CA 91602",34.1519866,-118.3606823,"Restaurant, Bakery, Restaurant or cafe",2.3,3,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2be25287ab801:0xb2a4fb6c506ca6ec?authuser=-1&hl=en&gl=us,Restaurant
Napoles Bakery & Mini-Mart,"Napoles Bakery & Mini-Mart, 2590 Whitley Ave, Corcoran, CA 93212",36.0984219,-119.583941,"Convenience store, Bakery",4.5,13,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eb2d4b05e30bdb:0x372dd21040d7c6c1?authuser=-1&hl=en&gl=us,Convenience store
Fresh & Easy Neighborhood Market,"Fresh & Easy Neighborhood Market, 144 Los Angeles Ave, Moorpark, CA 93021",34.2778738,-118.8837429,"Grocery store, Bakery, Convenience store",5.0,3,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e83221ef07a6cd:0x5607427211ebc77f?authuser=-1&hl=en&gl=us,Grocery store
Christine's Cake Creations,"Christine's Cake Creations, 1702 Skyview Dr, Paso Robles, CA 93446",35.6378594,-120.6724753,Bakery,4.9,18,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ecc57c4a428791:0xd2239cf03135b2e4?authuser=-1&hl=en&gl=us,Bakery
East Coast Bagel Co,"East Coast Bagel Co, 3014 N Sepulveda Blvd, Manhattan Beach, CA 90266",33.8976876,-118.3949857,"Cafe, Bakery, Breakfast restaurant",3.7,8,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b3f9cd3b5459:0x1aeb62ccdbd306d4?authuser=-1&hl=en&gl=us,Cafe
Bread Artisan Bakery,"Bread Artisan Bakery, 1920 E Edinger Ave, Santa Ana, CA 92705",33.72651,-117.8397917,Bakery,4.6,34,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd9509f2f4b45:0x59e9aec31c0c18e1?authuser=-1&hl=en&gl=us,Bakery
Crumbl Cookies - Folsom,"Crumbl Cookies - Folsom, 195 Placerville Rd Suite 120, Folsom, CA 95630",38.6462103,-121.1134538,"Bakery, Cookie shop, Dessert shop",4.8,375,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ae569a8b7ef17:0x80024549b018ec0f?authuser=-1&hl=en&gl=us,Bakery
Wen's Donuts & Bakery,"Wen's Donuts & Bakery, South El Monte, CA 91733",34.0469853,-118.030036,Bakery,3.0,6,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d0d079480ff7:0xff53232b119fd69?authuser=-1&hl=en&gl=us,Bakery
Cake House,"Cake House, 3250 W Olympic Blvd #103, Los Angeles, CA 90006",34.0523612,-118.3088845,Bakery,4.0,38,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8877a4b1429:0x2216cce1cd201e2b?authuser=-1&hl=en&gl=us,Bakery
Le Bon Patissier,"Le Bon Patissier, 3038 Foothill Blvd, La Crescenta-Montrose, CA 91214",34.2273302,-118.2457081,Bakery,4.3,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ea53c110eed5:0x58a01c859e407d5?authuser=-1&hl=en&gl=us,Bakery
Silverado Market and Bakery,"Silverado Market and Bakery, 1600 Atlas Peak Rd, Napa, CA 94558",38.3482553,-122.2657809,"Cafe, Bakery, Coffee shop, Convenience store, Market",4.4,7,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808506aa79ec9e5d:0xc57bf050b3568baf?authuser=-1&hl=en&gl=us,Cafe
"Maximo,s","Maximo,s, 408 S Mirage Ave, Lindsay, CA 93247",36.1996348,-119.086514,Bakery,4.5,2,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eacb81fb240833:0x15fbe37224df920d?authuser=-1&hl=en&gl=us,Bakery
Dunkin',"Dunkin', 2739 Santa Rosa Ave, Santa Rosa, CA 95407",38.4111561,-122.7138881,"Coffee shop, Bagel shop, Bakery, Breakfast restaurant, Donut shop, Fast food restaurant, Takeout Restaurant",3.9,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808449558b8a1231:0x9880135b7b2409e?authuser=-1&hl=en&gl=us,Coffee shop
A Matter of Taste,"A Matter of Taste, 115 E Main St, Ripon, CA 95366",37.739532,-121.1235335,"Bistro, Bakery, Caterer, Wine bar",4.6,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809044ffdf1e7385:0xa38c4bb193508c27?authuser=-1&hl=en&gl=us,Bistro
MADE by DWC Cafe & Gift Boutique,"MADE by DWC Cafe & Gift Boutique, 442 San Pedro St, Los Angeles, CA 90011",34.044667,-118.2434723,"Coffee shop, Bakery",4.4,26,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c637012f1a41:0x9be128b47f63da1b?authuser=-1&hl=en&gl=us,Coffee shop
Aram Bakery,"Aram Bakery, 5837 Camden Ave d, San Jose, CA 95124",37.2316443,-121.9041765,"Bakery, Ice cream shop",4.4,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e36ace25ff1d9:0x6eb7f6adf2bf7132?authuser=-1&hl=en&gl=us,Bakery
J R Rice Bakery,"J R Rice Bakery, 22458 Mission Blvd, Hayward, CA 94541",37.6735909,-122.0851922,Bakery,4.6,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f9162ca98c2b9:0x62b073d3668cfa69?authuser=-1&hl=en&gl=us,Bakery
Oasis Breads,"Oasis Breads, 155 Mata Way #112, San Marcos, CA 92069",33.1416287,-117.1493614,Bakery,4.5,16,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db8ac9df1269f7:0xdfdbeb7b0d18b5b4?authuser=-1&hl=en&gl=us,Bakery
Nom Nom Cakes,"Nom Nom Cakes, 390 Calle Del Sol, Bodega Bay, CA 94923",38.3843431,-123.0721751,Bakery,5.0,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808427fcfb9ca521:0x5e1ad369f5af0900?authuser=-1&hl=en&gl=us,Bakery
Song Long Inc,"Song Long Inc, 13029 S Euclid St, Garden Grove, CA 92843",33.774013,-117.9387631,Bakery,3.7,28,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd27e2a21ea199:0xef6510f3f60ae430?authuser=-1&hl=en&gl=us,Bakery
Rain Creek Baking Co,"Rain Creek Baking Co, 2401 West Almond Ave, Madera, CA 93637",36.9468945,-120.0885653,"Bakery, Wholesale bakery",4.0,4,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80940b753d56f679:0x52acb27b221b6cb7?authuser=-1&hl=en&gl=us,Bakery
A Vie Bakery Cafe,"A Vie Bakery Cafe, 923 S Bascom Ave, San Jose, CA 95128",37.3095361,-121.9320972,Bakery,4.5,18,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcb3309114ded:0x4994c6d89f5641b6?authuser=-1&hl=en&gl=us,Bakery
7-Eleven - Closed,"7-Eleven - Closed, 711 Market St, San Francisco, CA 94103",37.7870283,-122.4036761,"Convenience store, Bakery, Beer store, Candy store, Coffee shop, Food products supplier, Gas station, Snack bar, Tobacco shop, Wine store",3.0,24,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858088648e8881:0x8ad0652a380c17d7?authuser=-1&hl=en&gl=us,Convenience store
Aunty Pooeys Sweet Tooth,"Aunty Pooeys Sweet Tooth, 3020 Sacramento St, Berkeley, CA 94702",37.8524156,-122.2790892,Bakery,4.9,8,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857f30300244cd:0xecda7751e5f10050?authuser=-1&hl=en&gl=us,Bakery
Bread Brothers,"Bread Brothers, 87 N San Pedro St, San Jose, CA 95110",37.3365265,-121.8943707,Bakery,3.0,5,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcd3348f22071:0x1ac004cb3477b419?authuser=-1&hl=en&gl=us,Bakery
Panaderia Carmelita,"Panaderia Carmelita, 1439 S Broadway A, Santa Maria, CA 93454",34.9362385,-120.437586,Bakery,4.2,38,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ec6b61dc20561f:0x7d5e7654cd01e86e?authuser=-1&hl=en&gl=us,Bakery
Loving Heart Treats,"Loving Heart Treats, 1866 N Tustin St, Orange, CA 92865",33.819132,-117.836496,Bakery,3.0,2,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7fe1c740d55:0xd6f8df72ab6c1dc8?authuser=-1&hl=en&gl=us,Bakery
Cristina Pasteles Bakery,"Cristina Pasteles Bakery, 320 3rd St E, Santa Rosa, CA 95401",38.4335179,-122.7269619,Bakery,4.0,38,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808437f86723ba83:0xf32d03d655558620?authuser=-1&hl=en&gl=us,Bakery
Larisa's Mexican Bakery,"Larisa's Mexican Bakery, 4863 El Cajon Blvd, San Diego, CA 92115",32.7561967,-117.0896463,Bakery,4.0,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d954236a8f1585:0x20117a7a79a14cc9?authuser=-1&hl=en&gl=us,Bakery
Save Mart Supermarkets Bakery,"Save Mart Supermarkets Bakery, 1035 Sperry Ave, Patterson, CA 95363",37.4652276,-121.1422867,Bakery,4.7,3,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091b3d8cb27efad:0xeb50dbc23d8ca8c6?authuser=-1&hl=en&gl=us,Bakery
Dream Fountain cafe / catering,"Dream Fountain cafe / catering, 1174 Broadway Suite 101, El Cajon, CA 92021",32.8080374,-116.9411918,Bakery,4.8,58,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d95854d5ea8481:0x49c3ae7b2d9b5e82?authuser=-1&hl=en&gl=us,Bakery
Carrusel Bakery Co.,"Carrusel Bakery Co., 1509 La Palma Ave, Anaheim, CA 92805",33.8477078,-117.8972999,Bakery,3.9,58,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd66a46570d1b:0x9f6c3fe579ef88d1?authuser=-1&hl=en&gl=us,Bakery
California Bakehouse,"California Bakehouse, 1718 N Milpitas Blvd, Milpitas, CA 95035",37.4553629,-121.9099932,Bakery,4.7,3,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc8b0fba3f833:0x4a7ca1fae7e9988f?authuser=-1&hl=en&gl=us,Bakery
